Date,Time,Receipt #,Drawer,Module,Debit/Credit,Pay Type,User,Batch#,House/Other,Payment Reference,Payment Reference 2,Amount
"01/19/2021"," 5:37am","  2077915","5","PSS","C","  3","FD2","0","1344","nw","","         54.00"
"01/19/2021"," 6:40am","  2077949","5","AR","C","  3","FD2","0","55083","kr","","        125.00"
"01/19/2021"," 7:54am","  2077990","5","AR","C","  3","FD2","0","41434","Kr","","        475.00"
"01/19/2021"," 8:05am","  2078000","5","PSS","C","  3","FD2","0","33398","kr","","         55.00"
"01/19/2021"," 8:21am","  2078012","5","AR","C","  3","FD2","0","53889","kr","","        125.00"
"01/19/2021"," 8:47am","  2078029","5","AR","C","  3","FD2","0","28777","Kr","","        125.00"
"01/19/2021","11:50am","  2078110","5","AR","C","  3","FD3","0","37919","mr","","        225.00"
"01/19/2021","11:54am","  2078117","5","PSS","C","  3","FD3","0","1106","mr","","          5.00"
"01/19/2021","12:33pm","  2078130","5","PM","C","  3","FD2","0","61658","mr","","        250.00"
"01/19/2021","12:40pm","  2078133","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         42.00"
"01/19/2021"," 1:21pm","  2078150","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         34.00"
"01/19/2021"," 3:24pm","  2078200","5","AR","C","  3","FD2","0","51718","jd","","        125.00"
"01/19/2021"," 3:39pm","  2078204","5","AR","C","  3","FD1","0","61659","mr","","         75.00"
"01/19/2021"," 4:20pm","  2078230","5","PSS","C","  3","FD2","0","56116","JC","","         10.00"
"01/19/2021"," 4:31pm","  2078238","5","PSS","C","  3","FD1","0","THE HEIGHTS","JC","","          6.00"
"01/19/2021"," 4:37pm","  2078243","5","PM","C","  3","FD2","0","61660","Jc","","         80.00"
"01/19/2021"," 4:40pm","  2078247","5","PSS","C","  3","FD2","0","54679","JC","","         35.00"
"01/19/2021"," 5:26pm","  2078297","5","PM","C","  3","FD2","0","29490","kg","","          6.00"
"01/19/2021"," 6:09pm","  2078342","5","PSS","C","  3","FD2","0","34164","kg","","         20.00"
"01/19/2021"," 6:27pm","  2078348","5","PM","C","  3","FD2","0","31989","kg","","          6.00"
"01/20/2021"," 7:42am","  2078450","5","PSS","C","  3","FD2","0","THE HEIGHTS","kr","","        300.00"
"01/20/2021","10:18am","  2078506","5","PSS","C","  3","FD2","0","54413","mr","","         20.00"
"01/20/2021","11:19am","  2078534","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","          6.00"
"01/20/2021","11:27am","  2078537","5","PSS","C","  3","FD2","0","61643","mr","","          6.00"
"01/20/2021","12:04pm","  2078551","5","PSS","C","  3","FD2","0","45587","mr","","         10.00"
"01/20/2021","12:06pm","  2078552","5","PSS","C","  3","FD2","0","45587","mr","","         10.00"
"01/20/2021"," 4:36pm","  2078663","5","PSS","C","  3","FD3","0","50110","mm","","         20.00"
"01/20/2021"," 4:43pm","  2078669","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","          6.00"
"01/20/2021"," 5:01pm","  2078683","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","          6.00"
"01/20/2021"," 6:00pm","  2078730","5","PM","C","  3","FD2","0","61662","mm","","         10.00"
"01/21/2021"," 5:47am","  2078802","5","PSS","C","  3","FD2","0","THE HEIGHTS","jg","","          3.00"
"01/21/2021","10:23am","  2078917","5","PM","C","  3","FD2","0","1353","mr","","        125.00"
"01/21/2021","12:41pm","  2078965","5","PSS","C","  3","FD2","0","57567","mr","","         20.00"
"01/21/2021","12:59pm","  2078971","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","         18.00"
"01/21/2021"," 2:13pm","  2078997","5","PM","C","  3","FD2","0","47721","KR","","         10.00"
"01/21/2021"," 2:44pm","  2079006","5","PM","C","  3","FD2","0","61664","kr","","        250.00"
"01/21/2021"," 3:54pm","  2079031","5","PSS","C","  3","FD2","0","57731","kr","","         10.00"
"01/21/2021"," 4:46pm","  2079055","5","AR","C","  3","FD2","0","61666","mm","","         75.00"
"01/21/2021"," 4:51pm","  2079066","5","PM","C","  3","FD2","0","61667","mm","","        250.00"
"01/21/2021"," 5:27pm","  2079092","5","PSS","C","  3","FD2","0","56801","mm","","          6.00"
"01/21/2021"," 6:00pm","  2079124","5","PMV","C","  3","FD3","0","44882","mm","","          6.00"
"01/21/2021"," 6:21pm","  2079138","5","PSS","C","  3","FD2","0","54133","mm","","         10.00"
"01/22/2021"," 6:16am","  2079208","5","PSS","C","  3","FD2","0","61282","pd","","         10.00"
"01/22/2021","10:30am","  2079305","5","PM","C","  3","FD2","0","61668","mr","","         10.00"
"01/22/2021","10:36am","  2079313","5","PSS","C","  3","FD3","0","61598","mr","","         20.00"
"01/22/2021","11:02am","  2079324","5","PM","C","  3","FD2","0","61669","mr","","         10.00"
"01/22/2021","11:10am","  2079329","5","PM","C","  3","FD2","0","61636","mr","","         10.00"
"01/22/2021","11:59am","  2079345","5","PMV","C","  3","FD2","0","45587","mr","","         10.00"
"01/22/2021","12:09pm","  2079351","5","PM","C","  3","FD2","0","61672","mr","","         10.00"
"01/22/2021","12:10pm","  2079353","5","PMV","C","  3","FD2","0","45587","mr","","         10.00"
"01/22/2021","12:11pm","  2079354","5","PM","C","  3","FD2","0","61673","mr","","         10.00"
"01/22/2021","12:19pm","  2079357","5","PM","C","  3","FD2","0","29675","mr","","         10.00"
"01/22/2021"," 1:45pm","  2079389","5","PM","C","  3","FD2","0","1106","mr","","          5.00"
"01/22/2021"," 2:17pm","  2079409","5","PM","C","  3","FD2","0","11961","kr","","        400.00"
"01/22/2021"," 2:23pm","  2079416","5","PSS","C","  3","FD2","0","39956","kr","","         16.00"
"01/22/2021"," 2:49pm","  2079431","5","PSS","C","  3","FD2","0","61675","kr","","         20.00"
"01/22/2021"," 3:07pm","  2079447","5","PSS","C","  3","FD2","0","1339","KR","","         75.00"
"01/22/2021"," 4:02pm","  2079475","5","PSS","C","  3","FD3","0","49738","smh","","         35.00"
"01/22/2021"," 4:02pm","  2079471","5","PSS","C","  3","FD2","0","16177","kr","","         12.00"
"01/22/2021"," 4:05pm","  2079478","5","PSS","C","  3","FD3","0","58333","smh","","         35.00"
"01/22/2021"," 5:26pm","  2079552","5","PSS","C","  3","FD1","0","58319","JD","","         46.00"
"01/22/2021"," 5:39pm","  2079563","5","PSS","C","  3","FD2","0","THE HEIGHTS","JD","","         10.00"
"01/22/2021"," 6:33pm","  2079588","5","PSS","C","  3","FD2","0","THE HEIGHTS","JD","","          6.00"
"01/22/2021"," 6:34pm","  2079589","5","PSS","C","  3","FD2","0","THE HEIGHTS","JD","","          6.00"
"01/23/2021"," 8:13am","  2079629","5","PSS","C","  3","FD3","0","THE HEIGHTS","smh","","          6.00"
"01/23/2021"," 8:34am","  2079648","5","PM","C","  3","FD2","0","59244","smh","","         10.00"
"01/23/2021"," 9:13am","  2079667","5","PM","C","  3","FD2","0","61677","smh","","         10.00"
"01/23/2021"," 9:54am","  2079702","5","PSS","C","  3","FD2","0","61678","smh","","         12.00"
"01/23/2021","10:23am","  2079714","5","PM","C","  3","FD2","0","35747","smh","","        400.00"
"01/23/2021","10:26am","  2079716","5","PSS","C","  3","FD2","0","23657","smh","","          6.00"
"01/23/2021","10:30am","  2079718","5","PSS","C","  3","FD2","0","61633","smh","","         30.00"
"01/23/2021","10:34am","  2079723","5","PSS","C","  3","FD2","0","THE HEIGHTS","smh","","         20.00"
"01/23/2021","10:38am","  2079724","5","PSS","C","  3","FD2","0","THE HEIGHTS","smh","","         20.00"
"01/23/2021","10:43am","  2079729","5","PSS","C","  3","FD2","0","61349","smh","","         30.00"
"01/23/2021","10:46am","  2079733","5","PSS","C","  3","FD2","0","THE HEIGHTS","smh","","         10.00"
"01/23/2021","11:49am","  2079768","5","PSS","C","  3","FD3","0","30942","smh","","        135.00"
"01/23/2021","12:08pm","  2079776","5","PSS","C","  3","FD2","0","34608","kb","","         16.00"
"01/23/2021","12:28pm","  2079780","5","PM","C","  3","FD2","0","61680","MN","","         10.00"
"01/23/2021","12:29pm","  2079784","5","PM","C","  3","FD1","0","61681","kb","","         10.00"
"01/23/2021","12:35pm","  2079789","5","PM","C","  3","FD1","0","61682","kb","","         20.00"
"01/23/2021","12:39pm","  2079791","5","PSS","C","  3","FD2","0","45649","kb","","          8.00"
"01/23/2021"," 1:03pm","  2079803","5","PM","C","  3","FD2","0","61683","MN","","         10.00"
"01/23/2021"," 1:11pm","  2079810","5","PSS","C","  3","FD1","0","58992","kb","","         20.00"
"01/23/2021"," 1:43pm","  2079822","5","PSS","C","  3","FD2","0","61235","MN","","          6.00"
"01/23/2021"," 1:48pm","  2079825","5","PM","C","  3","FD2","0","53711","MN","","          8.00"
"01/23/2021"," 2:13pm","  2079832","5","PM","C","  3","FD2","0","40297","MN","","         10.00"
"01/23/2021"," 2:28pm","  2079846","5","PSS","C","  3","FD3","0","57541","kb","","         10.00"
"01/23/2021"," 2:43pm","  2079852","5","PSS","C","  3","FD3","0","61684","MN","","         10.00"
"01/23/2021"," 2:57pm","  2079863","5","PSS","C","  3","FD2","0","58196","kb","","          6.00"
"01/24/2021"," 9:16am","  2079953","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         17.00"
"01/24/2021","10:05am","  2079992","5","PMV","C","  3","FD3","0","53680","cj","","          6.00"
"01/24/2021","10:17am","  2079998","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"01/24/2021","10:51am","  2080021","5","PM","C","  3","FD1","0","61685","cj","","         10.00"
"01/24/2021","11:03am","  2080030","5","PMV","C","  3","FD2","0","61681","smh","","         10.00"
"01/24/2021","11:15am","  2080044","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         16.00"
"01/24/2021","11:50am","  2080060","5","PSS","C","  3","FD3","0","THE HEIGHTS","cj","","         10.00"
"01/24/2021","12:38pm","  2080094","5","PSS","C","  2","FD2","0","THE HEIGHTS","cj","","          6.00"
"01/24/2021","12:54pm","  2080099","5","PM","C","  3","FD2","0","61686","MN","","         10.00"
"01/24/2021"," 2:33pm","  2080144","5","PSS","C","  3","FD2","0","43083","ds","","         15.00"
"01/24/2021"," 4:08pm","  2080182","5","PMV","C","  3","FD3","0","1106","MN","","          5.00"
"01/24/2021"," 4:18pm","  2080185","5","AR","C","  3","FD3","0","61035","MN","","        125.00"
"01/24/2021"," 4:35pm","  2080192","5","PSS","C","  3","FD2","0","THE HEIGHTS","ds","","         10.00"
"01/25/2021"," 5:53am","  2080222","5","PM","C","  3","FD2","0","13278","pd","","        400.00"
"01/25/2021"," 8:04am","  2080269","5","AR","C","  3","FD2","0","41434","pd","","        225.00"
"01/25/2021","10:39am","  2080339","5","PSS","C","  3","FD3","0","61382","pd","","          8.00"
"01/25/2021","11:09am","  2080357","5","SA","D","  3","FD2","0","9793","jg","","        224.00"
"01/25/2021"," 1:29pm","  2080410","5","AR","C","  3","FD2","0","53889","pd","","        300.00"
"01/25/2021"," 2:11pm","  2080436","5","PMV","C","  3","FD2","0","61159","pd","","         10.00"
"01/25/2021"," 3:15pm","  2080469","5","PM","C","  3","FD2","0","31257","kr","","        125.00"
"01/25/2021"," 4:15pm","  2080511","5","PM","C","  3","FD2","0","31659","kr","","        125.00"
"01/25/2021"," 4:35pm","  2080523","5","PSS","C","  3","FD2","0","47219","kr","","          6.00"
"01/25/2021"," 4:52pm","  2080550","5","PSS","C","  3","FD2","0","THE HEIGHTS","kr","","         10.00"
"01/25/2021"," 4:56pm","  2080554","5","PSS","C","  3","FD2","0","56116","kr","","         20.00"
"01/25/2021"," 5:10pm","  2080570","5","PSS","C","  3","FD2","0","61689","kr","","         10.00"
"01/25/2021"," 5:44pm","  2080607","5","PSS","C","  3","FD2","0","61690","kr","","         36.00"
"01/25/2021"," 5:57pm","  2080627","5","PSS","C","  3","FD2","0","61688","kr","","          6.00"
"01/25/2021"," 6:01pm","  2080636","5","PSS","C","  3","FD1","0","53392","kls","","         26.00"
"01/25/2021"," 6:33pm","  2080661","5","PM","C","  3","FD2","0","16575","kr","","        250.00"
"01/25/2021"," 6:38pm","  2080662","5","PSS","C","  3","FD2","0","54414","kr","","          6.00"
"01/26/2021"," 8:07am","  2080791","5","PSS","C","  3","FD2","0","33398","Kr","","         55.00"
"01/26/2021"," 9:20am","  2080829","5","PSS","C","  3","FD2","0","61692","KR","","         10.00"
"01/26/2021"," 9:48am","  2080843","5","PSS","C","  3","FD2","0","61693","kr","","         20.00"
"01/26/2021","10:10am","  2080851","5","PSS","C","  3","FD2","0","39241","jg","","        400.00"
"01/26/2021","10:43am","  2080861","5","PSS","C","  3","FD2","0","61694","KR","","         10.00"
"01/26/2021","11:22am","  2080872","5","PSS","C","  3","FD2","0","61636","kr","","         10.00"
"01/26/2021"," 3:10pm","  2080985","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","         10.00"
"01/26/2021"," 3:50pm","  2081007","5","PSS","C","  3","FD2","0","31173","mm","","         10.00"
"01/26/2021"," 4:15pm","  2081031","5","PSS","C","  3","FD2","0","57731","mm","","         10.00"
"01/26/2021"," 4:36pm","  2081047","5","PSS","C","  3","FD2","0","54679","mm","","         35.00"
"01/26/2021"," 4:43pm","  2081049","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","         18.00"
"01/26/2021"," 4:44pm","  2081051","5","PSS","C","  3","FD1","0","711","mm","","          6.00"
"01/26/2021"," 5:11pm","  2081076","5","PSS","C","  3","FD1","0","54892","JC","","          6.00"
"01/26/2021"," 5:16pm","  2081074","5","PM","C","  3","FD2","0","61695","mm","","         10.00"
"01/26/2021"," 5:46pm","  2081115","5","PM","C","  3","FD2","0","61688","JC","","         10.00"
"01/26/2021"," 6:01pm","  2081137","5","PSS","C","  3","FD2","0","54133","mm","","         10.00"
"01/26/2021"," 6:33pm","  2081158","5","PM","C","  3","FD2","0","27981","mm","","         20.00"
"01/26/2021"," 6:35pm","  2081160","5","PM","C","  3","FD2","0","45709","mm","","         20.00"
"01/26/2021"," 6:38pm","  2081164","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","          6.00"
"01/27/2021"," 5:40am","  2081204","5","PM","C","  3","FD2","0","38978","nw","","         10.00"
"01/27/2021"," 8:02am","  2081265","5","PM","C","  3","FD2","0","61689","nw","","         10.00"
"01/27/2021"," 2:20pm","  2081375","5","PM","C","  3","FD2","0","39956","kg","","         16.00"
"01/27/2021"," 4:32pm","  2081432","5","PM","C","  3","FD2","0","60859","JC","","        111.00"
"01/27/2021"," 4:35pm","  2081438","5","PM","C","  3","FD1","0","57731","kg","","         10.00"
"01/27/2021"," 5:29pm","  2081475","5","PM","C","  3","FD2","0","61681","kg","","         10.00"
"01/27/2021"," 6:38pm","  2081519","5","PSS","C","  3","FD2","0","38455","kg","","        225.00"
"01/27/2021"," 7:05pm","  2081538","5","PSS","C","  3","FD2","0","12883","JC","","          5.00"
"01/28/2021","10:11am","  2081681","5","PM","C","  3","FD2","0","61696","nw","","        250.00"
"01/28/2021","11:01am","  2081695","5","AR","C","  3","FD2","0","47156","nw","","        336.00"
"01/28/2021","12:49pm","  2081737","5","PM","C","  3","FD2","0","61698","kg","","         10.00"
"01/28/2021"," 1:14pm","  2081748","5","PSS","C","  3","FD2","0","50195","kg","","         20.00"
"01/28/2021"," 1:17pm","  2081750","5","PSS","C","  3","FD2","0","50144","kg","","         20.00"
"01/28/2021"," 4:10pm","  2081823","5","PSS","C","  3","FD2","0","61700","JC","","         10.00"
"01/28/2021"," 4:21pm","  2081829","5","PMV","C","  3","FD2","0","57731","kr","","         10.00"
"01/28/2021"," 5:49pm","  2081911","5","PM","C","  3","FD2","0","54474","JC","","         10.00"
"01/28/2021"," 6:27pm","  2081935","5","PSS","C","  3","FD2","0","THE HEIGHTS","mm","","         10.00"
"01/28/2021"," 7:08pm","  2081958","5","PM","C","  3","FD2","0","61702","mm","","         10.00"
"01/29/2021"," 8:03am","  2082035","5","AR","C","  3","FD2","0","60997","pd","","        300.00"
"01/29/2021"," 8:38am","  2082056","5","AR","C","  3","FD2","0","28777","pd","","        125.00"
"01/29/2021"," 9:42am","  2082077","5","PSS","C","  3","FD2","0","31173","mr","","          9.00"
"01/29/2021","10:25am","  2082094","5","PM","C","  3","FD2","0","61703","mr","","         10.00"
"01/29/2021","11:08am","  2082119","5","PM","C","  3","FD2","0","61167","mr","","         35.00"
"01/29/2021","11:38am","  2082142","5","PM","C","  3","FD2","0","61704","mr","","         20.00"
"01/29/2021","12:21pm","  2082158","5","PM","C","  3","FD2","0","61705","mr","","         10.00"
"01/29/2021","12:27pm","  2082162","5","PM","C","  3","FD2","0","247","mr","","        250.00"
"01/29/2021"," 1:16pm","  2082186","5","PM","C","  3","FD2","0","49041","mr","","          6.00"
"01/29/2021"," 2:20pm","  2082213","5","PM","C","  3","FD2","0","39956","kg","","         16.00"
"01/29/2021"," 3:08pm","  2082234","5","PM","C","  3","FD2","0","61706","kg","","         10.00"
"01/29/2021"," 3:46pm","  2082256","5","AR","C","  3","FD2","0","61707","kg","","        300.00"
"01/29/2021"," 3:52pm","  2082263","5","AR","C","  3","FD2","0","61707","kg","","        200.00"
"01/29/2021"," 3:57pm","  2082269","5","PM","C","  3","FD2","0","61708","kg","","         80.00"
"01/29/2021"," 3:59pm","  2082270","5","PM","C","  3","FD1","0","61709","jd","","         80.00"
"01/29/2021"," 4:26pm","  2082282","5","AR","C","  3","FD2","0","61035","kg","","         75.00"
"01/29/2021"," 4:40pm","  2082289","5","PM","C","  3","FD2","0","57861","kg","","         10.00"
"01/29/2021"," 4:50pm","  2082303","5","PSS","C","  3","FD2","0","30726","kg","","         20.00"
"01/29/2021"," 4:59pm","  2082310","5","PSS","C","  3","FD2","0","56116","JC","","         20.00"
"01/29/2021"," 5:04pm","  2082313","5","PM","C","  3","FD2","0","61701","JC","","         10.00"
"01/29/2021"," 5:07pm","  2082316","5","PSI","C","  3","FD2","0","61701","JC","","          5.00"
"01/29/2021"," 6:04pm","  2082348","5","PSI","C","  3","FD2","0","61662","JC","","          5.00"
"01/30/2021"," 7:58am","  2082409","5","PSS","C","  3","FD2","0","61676","JC","","          6.00"
